LocationID,StateAbbr,StateDesc,LocationName,TotalPopulation,Geolocation,States,Counties
17021,IL,Illinois,Christian,32075,POINT (-89.2795927 39.5455242),34.0,1824.0
17087,IL,Illinois,Johnson,12358,POINT (-88.8821305 37.4607092),34.0,122.0
17145,IL,Illinois,Perry,20664,POINT (-89.3685249 38.0843809),34.0,1758.0
17085,IL,Illinois,Jo Daviess,21239,POINT (-90.2114705 42.3623905),34.0,1714.0
17107,IL,Illinois,Logan,28383,POINT (-89.3653086 40.1292768),34.0,1721.0
17059,IL,Illinois,Gallatin,4793,POINT (-88.2279642 37.7686768),34.0,1872.0
17139,IL,Illinois,Moultrie,14347,POINT (-88.6257259 39.6368956),34.0,1756.0
17017,IL,Illinois,Cass,11925,POINT (-90.2457045 39.9692024),34.0,1823.0
17075,IL,Illinois,Iroquois,26711,POINT (-87.833601 40.7488665),34.0,1711.0
17003,IL,Illinois,Alexander,5497,POINT (-89.3495158 37.1836583),34.0,1819.0
17181,IL,Illinois,Union,16498,POINT (-89.2446391 37.4856521),34.0,1803.0
17105,IL,Illinois,Livingston,35414,POINT (-88.5528518 40.8943761),34.0,1720.0
17165,IL,Illinois,Saline,23182,POINT (-88.5450236 37.7515083),34.0,135.0
17095,IL,Illinois,Knox,49053,POINT (-90.2137921 40.9309446),34.0,1717.0
17109,IL,Illinois,McDonough,29295,POINT (-90.6789543 40.4558082),34.0,126.0
17097,IL,Illinois,Lake,693593,POINT (-87.8059389 42.1859677),34.0,1718.0
17151,IL,Illinois,Pope,4142,POINT (-88.5423737 37.4171687),34.0,1760.0
17103,IL,Illinois,Lee,33647,POINT (-89.2993616 41.7474465),34.0,125.0
17199,IL,Illinois,Williamson,66415,POINT (-88.9300182 37.7303533),34.0,1809.0
17007,IL,Illinois,Boone,52777,POINT (-88.8242951 42.3189831),34.0,221.0
17131,IL,Illinois,Mercer,15225,POINT (-90.7417698 41.2056046),34.0,1753.0
17195,IL,Illinois,Whiteside,54656,POINT (-89.9110045 41.7506733),34.0,1808.0
17047,IL,Illinois,Edwards,6356,POINT (-88.0479408 38.4170954),34.0,1868.0
17045,IL,Illinois,Edgar,16858,POINT (-87.7471102 39.679037),34.0,1867.0
17081,IL,Illinois,Jefferson,37235,POINT (-88.92421 38.3007796),34.0,121.0
17115,IL,Illinois,Macon,103015,POINT (-88.9615288 39.8602372),34.0,127.0
17129,IL,Illinois,Menard,12068,POINT (-89.7941326 40.0225693),34.0,129.0
17175,IL,Illinois,Stark,5262,POINT (-89.7974111 41.0969077),34.0,137.0
17001,IL,Illinois,Adams,64783,POINT (-91.1949607 39.9860525),34.0,1818.0
17153,IL,Illinois,Pulaski,5201,POINT (-89.1277549 37.2156152),34.0,1761.0
17005,IL,Illinois,Bond,16262,POINT (-89.4365916 38.885924),34.0,220.0
17155,IL,Illinois,Putnam,5716,POINT (-89.2983474 41.1989613),34.0,133.0
17101,IL,Illinois,Lawrence,15467,POINT (-87.7302207 38.7189542),34.0,1719.0
17191,IL,Illinois,Wayne,16031,POINT (-88.4324302 38.4318573),34.0,1806.0
17125,IL,Illinois,Mason,13173,POINT (-89.9135746 40.2369926),34.0,1751.0
17089,IL,Illinois,Kane,531010,POINT (-88.4280395 41.9395938),34.0,1715.0
17189,IL,Illinois,Washington,13764,POINT (-89.4171873 38.3531405),34.0,139.0
17203,IL,Illinois,Woodford,38091,POINT (-89.2105871 40.789787),34.0,1811.0
17187,IL,Illinois,Warren,16696,POINT (-90.6202228 40.8504412),34.0,138.0
17183,IL,Illinois,Vermilion,74855,POINT (-87.7267779 40.1867542),34.0,1804.0
17149,IL,Illinois,Pike,15239,POINT (-90.8890344 39.6251059),34.0,1759.0
17061,IL,Illinois,Greene,12702,POINT (-90.3876823 39.3554391),34.0,1873.0
17127,IL,Illinois,Massac,13636,POINT (-88.7056578 37.216119),34.0,1752.0
17099,IL,Illinois,LaSalle,107571,POINT (-88.8859312 41.3433407),34.0,124.0
17169,IL,Illinois,Schuyler,6738,POINT (-90.6134641 40.1569048),34.0,1799.0
17069,IL,Illinois,Hardin,3808,POINT (-88.2661478 37.5178517),34.0,119.0
17173,IL,Illinois,Shelby,21299,POINT (-88.7988615 39.3849258),34.0,1800.0
17143,IL,Illinois,Peoria,177652,POINT (-89.7669933 40.7859722),34.0,1757.0
17177,IL,Illinois,Stephenson,43831,POINT (-89.6659942 42.3497262),34.0,1801.0
17093,IL,Illinois,Kendall,130638,POINT (-88.4306257 41.5881403),34.0,123.0
17141,IL,Illinois,Ogle,50306,POINT (-89.3201764 42.041884),34.0,131.0
17043,IL,Illinois,DuPage,917481,POINT (-88.0860389 41.8520577),34.0,1866.0
17147,IL,Illinois,Piatt,16355,POINT (-88.5923546 40.0090327),34.0,132.0
17121,IL,Illinois,Marion,37045,POINT (-88.9203624 38.6482361),34.0,128.0
17037,IL,Illinois,DeKalb,104491,POINT (-88.768991 41.8946125),34.0,227.0
17051,IL,Illinois,Fayette,21264,POINT (-89.0179232 39.0011246),34.0,1869.0
17019,IL,Illinois,Champaign,209192,POINT (-88.1969749 40.1389845),34.0,223.0
17057,IL,Illinois,Fulton,33690,POINT (-90.2022689 40.4652401),34.0,1871.0
17135,IL,Illinois,Montgomery,28045,POINT (-89.4781406 39.2280681),34.0,130.0
16011,ID,Idaho,Bingham,47202,POINT (-112.3992058 43.2163568),5.0,1686.0
16079,ID,Idaho,Shoshone,12911,POINT (-115.8850916 47.3476935),5.0,1774.0
16019,ID,Idaho,Bonneville,122134,POINT (-111.6218783 43.3951708),5.0,211.0
16053,ID,Idaho,Jerome,24578,POINT (-114.2620858 42.6913953),5.0,1735.0
16033,ID,Idaho,Clark,852,POINT (-112.3546128 44.290218),5.0,1695.0
16075,ID,Idaho,Payette,24771,POINT (-116.7502379 44.00243),5.0,1772.0
16003,ID,Idaho,Adams,4447,POINT (-116.4616241 44.877004),5.0,1660.0
16043,ID,Idaho,Fremont,13218,POINT (-111.484429 44.2180909),5.0,1732.0
16031,ID,Idaho,Cassia,24277,POINT (-113.6263276 42.282313),5.0,1694.0
16065,ID,Idaho,Madison,40318,POINT (-111.6569925 43.788614),5.0,1739.0
16015,ID,Idaho,Boise,8065,POINT (-115.7151105 43.9872749),5.0,1688.0
16055,ID,Idaho,Kootenai,170628,POINT (-116.6959192 47.6759569),5.0,1736.0
16073,ID,Idaho,Owyhee,12133,POINT (-116.1896903 42.5728508),5.0,1771.0
16007,ID,Idaho,Bear Lake,6143,POINT (-111.3275168 42.2858922),5.0,1685.0
16049,ID,Idaho,Idaho,16823,POINT (-115.4673371 45.849644),5.0,215.0
16005,ID,Idaho,Bannock,88795,POINT (-112.2289819 42.6929211),5.0,1684.0
16087,ID,Idaho,Washington,10360,POINT (-116.7977917 44.4482229),5.0,1817.0
16001,ID,Idaho,Ada,494399,POINT (-116.244376 43.4514767),5.0,1659.0
16059,ID,Idaho,Lemhi,8054,POINT (-113.8870422 44.9285059),5.0,217.0
16083,ID,Idaho,Twin Falls,88411,POINT (-114.6656386 42.352309),5.0,1775.0
16045,ID,Idaho,Gem,18703,POINT (-116.3987839 44.0614727),5.0,214.0
16051,ID,Idaho,Jefferson,30581,POINT (-112.3185879 43.7969649),5.0,1734.0
16039,ID,Idaho,Elmore,27448,POINT (-115.471205 43.3946984),5.0,1731.0
16021,ID,Idaho,Boundary,12656,POINT (-116.5246676 48.7731313),5.0,1690.0
16057,ID,Idaho,Latah,40830,POINT (-116.7309737 46.8189202),5.0,216.0
16029,ID,Idaho,Caribou,7123,POINT (-111.5442734 42.7860724),5.0,1693.0
16017,ID,Idaho,Bonner,46817,POINT (-116.612362 48.3167955),5.0,1689.0
16047,ID,Idaho,Gooding,15618,POINT (-114.8214203 42.9731849),5.0,1733.0
16069,ID,Idaho,Nez Perce,40755,POINT (-116.7609091 46.3337914),5.0,1769.0
16081,ID,Idaho,Teton,12501,POINT (-111.2117653 43.7609939),5.0,219.0
16013,ID,Idaho,Blaine,23426,POINT (-113.9553713 43.394192),5.0,1687.0
16067,ID,Idaho,Minidoka,21216,POINT (-113.6398404 42.8572114),5.0,218.0
16009,ID,Idaho,Benewah,9430,POINT (-116.6335414 47.2184513),5.0,210.0
16061,ID,Idaho,Lewis,3838,POINT (-116.42376 46.2363277),5.0,1737.0
16085,ID,Idaho,Valley,11792,POINT (-115.6180612 44.8559596),5.0,1776.0
16023,ID,Idaho,Butte,2646,POINT (-113.1776308 43.685101),5.0,1691.0
16025,ID,Idaho,Camas,1130,POINT (-114.7721349 43.5025515),5.0,212.0
16035,ID,Idaho,Clearwater,8846,POINT (-115.6535003 46.67257),5.0,1729.0
16063,ID,Idaho,Lincoln,5358,POINT (-114.1530888 42.9907824),5.0,1738.0
16077,ID,Idaho,Power,7643,POINT (-112.844407 42.694126),5.0,1773.0
16037,ID,Idaho,Custer,4249,POINT (-114.2522675 44.273351),5.0,1730.0
16027,ID,Idaho,Canyon,237053,POINT (-116.709058 43.6257956),5.0,1692.0
16041,ID,Idaho,Franklin,14215,POINT (-111.8229653 42.1736093),5.0,213.0
16071,ID,Idaho,Oneida,4520,POINT (-112.5204486 42.1838954),5.0,1770.0
15001,HI,Hawaii,Hawaii,203340,POINT (-155.5024434 19.5977643),4.0,1656.0
15009,HI,Hawaii,Maui,167902,POINT (-156.6015502 20.8559308),4.0,209.0
15005,HI,Hawaii,Kalawao,87,POINT (-156.9740097 21.2187644),,
15007,HI,Hawaii,Kauai,71851,POINT (-159.7059653 22.0120383),,1658.0
15003,HI,Hawaii,Honolulu,963826,POINT (-158.201974 21.4613654),4.0,1657.0
13139,GA,Georgia,Hall,206591,POINT (-83.8184997 34.3175689),31.0,1379.0
13003,GA,Georgia,Atkinson,8393,POINT (-82.8781511 31.2968056),31.0,1095.0
13299,GA,Georgia,Ware,35826,POINT (-82.4215072 31.050881),31.0,1615.0
13145,GA,Georgia,Harris,36080,POINT (-84.912432 32.7315494),31.0,1413.0
13055,GA,Georgia,Chattooga,24843,POINT (-85.3452894 34.4741785),31.0,61.0
13111,GA,Georgia,Fannin,26521,POINT (-84.3173308 34.8665427),31.0,1133.0
13153,GA,Georgia,Houston,160110,POINT (-83.6625217 32.4582875),31.0,1416.0
13083,GA,Georgia,Dade,16057,POINT (-85.5062006 34.8524237),31.0,1122.0
13017,GA,Georgia,Ben Hill,16614,POINT (-83.147197 31.7407715),31.0,1148.0
13293,GA,Georgia,Upson,26527,POINT (-84.2922831 32.8818367),31.0,1613.0
13163,GA,Georgia,Jefferson,15267,POINT (-82.4200036 33.0581756),31.0,189.0
13129,GA,Georgia,Gordon,58780,POINT (-84.8738622 34.5096669),31.0,1375.0
13173,GA,Georgia,Lanier,10737,POINT (-83.0631635 31.0381973),31.0,1423.0
13183,GA,Georgia,Long,20171,POINT (-81.7428697 31.7495633),31.0,1461.0
13319,GA,Georgia,Wilkinson,8812,POINT (-83.1755122 32.8042663),31.0,1654.0
13265,GA,Georgia,Taliaferro,1562,POINT (-82.8752721 33.559319),31.0,1569.0
13013,GA,Georgia,Barrow,85588,POINT (-83.7123025 33.9920094),31.0,1146.0
13087,GA,Georgia,Decatur,26457,POINT (-84.5838902 30.8806431),31.0,1124.0
13223,GA,Georgia,Paulding,173359,POINT (-84.8671693 33.9210299),31.0,195.0
13289,GA,Georgia,Twiggs,8103,POINT (-83.4258792 32.6658469),31.0,1611.0
13137,GA,Georgia,Habersham,46047,POINT (-83.5258749 34.6343924),31.0,1378.0
13143,GA,Georgia,Haralson,30383,POINT (-85.2200629 33.7951646),31.0,186.0
13115,GA,Georgia,Floyd,98604,POINT (-85.2136851 34.2636918),31.0,1135.0
13269,GA,Georgia,Taylor,8074,POINT (-84.2514261 32.5546668),31.0,1571.0
13309,GA,Georgia,Wheeler,7751,POINT (-82.7338492 32.105258),31.0,1619.0
13109,GA,Georgia,Evans,10638,POINT (-81.890153 32.1530834),31.0,67.0
13321,GA,Georgia,Worth,19972,POINT (-83.8499598 31.5517733),31.0,1655.0
13219,GA,Georgia,Oconee,41124,POINT (-83.4377284 33.8341247),31.0,1514.0
13059,GA,Georgia,Clarke,127795,POINT (-83.3671522 33.9521852),31.0,2236.0
13131,GA,Georgia,Grady,24491,POINT (-84.2450803 30.8759076),31.0,185.0
13165,GA,Georgia,Jenkins,8746,POINT (-81.9715244 32.7945631),31.0,1420.0
13037,GA,Georgia,Calhoun,6231,POINT (-84.6262895 31.521279),31.0,1156.0
13279,GA,Georgia,Toombs,26973,POINT (-82.3305967 32.1177534),31.0,1607.0
13231,GA,Georgia,Pike,19121,POINT (-84.3894621 33.0811487),31.0,1518.0
13251,GA,Georgia,Screven,14012,POINT (-81.6175849 32.7447512),31.0,1563.0
13261,GA,Georgia,Sumter,29282,POINT (-84.2042935 32.0422659),31.0,200.0
13071,GA,Georgia,Colquitt,45542,POINT (-83.769773 31.1897075),31.0,62.0
13285,GA,Georgia,Troup,70214,POINT (-85.02836 33.034482),31.0,203.0
13023,GA,Georgia,Bleckley,12955,POINT (-83.3317174 32.4354034),31.0,1150.0
13185,GA,Georgia,Lowndes,118268,POINT (-83.2689952 30.833145),31.0,1462.0
13227,GA,Georgia,Pickens,33127,POINT (-84.4903508 34.4567464),31.0,196.0
13171,GA,Georgia,Lamar,19261,POINT (-84.1466893 33.0744405),31.0,190.0
13123,GA,Georgia,Gilmer,31978,POINT (-84.4546244 34.6905055),31.0,1138.0
13069,GA,Georgia,Coffee,43218,POINT (-82.8449401 31.5492452),31.0,1118.0
13317,GA,Georgia,Wilkes,9694,POINT (-82.7479211 33.7790312),31.0,1653.0
13119,GA,Georgia,Franklin,23504,POINT (-83.2275325 34.3752657),31.0,68.0
13235,GA,Georgia,Pulaski,11191,POINT (-83.4818454 32.2388026),31.0,1519.0
13011,GA,Georgia,Banks,19352,POINT (-83.4984409 34.3519216),31.0,1145.0
13079,GA,Georgia,Crawford,12231,POINT (-83.9791874 32.7094283),31.0,1121.0
13067,GA,Georgia,Cobb,762944,POINT (-84.5741213 33.9399286),31.0,1166.0
13241,GA,Georgia,Rabun,17273,POINT (-83.4048701 34.8839345),31.0,1522.0
13065,GA,Georgia,Clinch,6582,POINT (-82.7026143 30.9176531),31.0,1165.0
13257,GA,Georgia,Stephens,26107,POINT (-83.2905877 34.5535825),31.0,1566.0
13121,GA,Georgia,Fulton,1077402,POINT (-84.4681816 33.7900338),31.0,1137.0
13075,GA,Georgia,Cook,17291,POINT (-83.4294448 31.1525157),31.0,63.0
13177,GA,Georgia,Lee,30234,POINT (-84.1466814 31.8184185),31.0,191.0
13025,GA,Georgia,Brantley,19202,POINT (-81.9829779 31.1973339),31.0,1151.0
13229,GA,Georgia,Pierce,19522,POINT (-82.2103703 31.353998),31.0,1517.0
13301,GA,Georgia,Warren,5232,POINT (-82.6880123 33.4191691),31.0,1616.0
13291,GA,Georgia,Union,25358,POINT (-83.9892568 34.833333),31.0,1612.0
13045,GA,Georgia,Carroll,121633,POINT (-85.0805272 33.5822366),31.0,1158.0
13133,GA,Georgia,Greene,18837,POINT (-83.1666253 33.5767036),31.0,1376.0
13193,GA,Georgia,Macon,12712,POINT (-84.0512306 32.3626859),31.0,1465.0
13237,GA,Georgia,Putnam,22520,POINT (-83.3717898 33.3210605),31.0,1520.0
13091,GA,Georgia,Dodge,20452,POINT (-83.1678658 32.164369),31.0,1126.0
13249,GA,Georgia,Schley,5196,POINT (-84.3227083 32.2634439),31.0,199.0
13089,GA,Georgia,DeKalb,762009,POINT (-84.2263432 33.7706611),31.0,1125.0
13273,GA,Georgia,Terrell,8523,POINT (-84.4394464 31.7771909),31.0,201.0
13039,GA,Georgia,Camden,55388,POINT (-81.6420193 30.913358),31.0,1157.0
13149,GA,Georgia,Heard,11973,POINT (-85.1378862 33.2913469),31.0,187.0
13007,GA,Georgia,Baker,2971,POINT (-84.4548812 31.3195798),31.0,1144.0
13247,GA,Georgia,Rockdale,90939,POINT (-84.0263696 33.6520811),31.0,1524.0
13175,GA,Georgia,Laurens,47512,POINT (-82.9263171 32.3932197),31.0,1424.0
13225,GA,Georgia,Peach,27950,POINT (-83.8319779 32.5713241),31.0,1516.0
13245,GA,Georgia,Richmond,202079,POINT (-82.0749982 33.3614863),31.0,1523.0
13031,GA,Georgia,Bulloch,80839,POINT (-81.7416185 32.3944811),31.0,1154.0
13157,GA,Georgia,Jackson,76199,POINT (-83.5625568 34.1309052),31.0,1417.0
13135,GA,Georgia,Gwinnett,942627,POINT (-84.0257351 33.9587564),31.0,1377.0
13053,GA,Georgia,Chattahoochee,10551,POINT (-84.7880206 32.3474454),31.0,1161.0
13141,GA,Georgia,Hancock,8494,POINT (-83.0004653 33.2692195),31.0,1412.0
13307,GA,Georgia,Webster,2595,POINT (-84.5538279 32.0466911),31.0,205.0
13147,GA,Georgia,Hart,26406,POINT (-82.96329 34.3487328),31.0,1414.0
13101,GA,Georgia,Echols,4002,POINT (-82.8973758 30.7140081),31.0,66.0
13113,GA,Georgia,Fayette,115821,POINT (-84.4939407 33.4127172),31.0,1134.0
13021,GA,Georgia,Bibb,152737,POINT (-83.6941941 32.8088446),31.0,1149.0
13305,GA,Georgia,Wayne,30023,POINT (-81.9123763 31.5478449),31.0,1618.0
13057,GA,Georgia,Cherokee,265274,POINT (-84.4750574 34.2443166),31.0,1162.0
13191,GA,Georgia,McIntosh,14387,POINT (-81.3721413 31.485629),31.0,1464.0
13259,GA,Georgia,Stewart,6689,POINT (-84.8349117 32.073225),31.0,1567.0
13313,GA,Georgia,Whitfield,103837,POINT (-84.968541 34.8017261),31.0,1620.0
13061,GA,Georgia,Clay,2866,POINT (-84.9925826 31.6198309),31.0,1163.0
13081,GA,Georgia,Crisp,22034,POINT (-83.7565301 31.9202675),31.0,64.0
13315,GA,Georgia,Wilcox,8502,POINT (-83.4382586 31.9627199),31.0,207.0
13221,GA,Georgia,Oglethorpe,15383,POINT (-83.0740805 33.8668062),31.0,1515.0
13155,GA,Georgia,Irwin,9387,POINT (-83.2770374 31.6043062),31.0,188.0
13263,GA,Georgia,Talbot,6143,POINT (-84.5300288 32.7046026),31.0,1568.0
13169,GA,Georgia,Jones,28787,POINT (-83.5621958 33.0216636),31.0,1422.0
13281,GA,Georgia,Towns,12247,POINT (-83.7322645 34.9025294),31.0,1608.0
13105,GA,Georgia,Elbert,19335,POINT (-82.8419087 34.116413),31.0,1131.0
13311,GA,Georgia,White,31094,POINT (-83.7430004 34.6441817),31.0,206.0
13181,GA,Georgia,Lincoln,8031,POINT (-82.4482992 33.7921507),31.0,1460.0
13077,GA,Georgia,Coweta,150849,POINT (-84.7621381 33.3528965),31.0,1120.0
13187,GA,Georgia,Lumpkin,34186,POINT (-83.9989251 34.5681403),31.0,1463.0
13239,GA,Georgia,Quitman,2271,POINT (-85.0047978 31.8629381),31.0,1521.0
13271,GA,Georgia,Telfair,15781,POINT (-82.9310634 31.9136406),31.0,1572.0
13159,GA,Georgia,Jasper,14483,POINT (-83.6891515 33.3169807),31.0,1418.0
13205,GA,Georgia,Mitchell,21602,POINT (-84.192038 31.228997),31.0,1469.0
13217,GA,Georgia,Newton,113295,POINT (-83.8513597 33.5527507),31.0,194.0
13043,GA,Georgia,Candler,10985,POINT (-82.0712656 32.4039497),31.0,59.0
13275,GA,Georgia,Thomas,44372,POINT (-83.9198155 30.8646195),31.0,1573.0
13255,GA,Georgia,Spalding,67414,POINT (-84.2849046 33.2623481),31.0,1565.0
13195,GA,Georgia,Madison,30457,POINT (-83.2037373 34.1285257),31.0,1466.0
13215,GA,Georgia,Muscogee,196442,POINT (-84.874946 32.510197),31.0,1513.0
13085,GA,Georgia,Dawson,27113,POINT (-84.1732611 34.4426077),31.0,1123.0
13167,GA,Georgia,Johnson,9667,POINT (-82.6639696 32.6945842),31.0,1421.0
13073,GA,Georgia,Columbia,160377,POINT (-82.2496077 33.5520746),31.0,1119.0
13035,GA,Georgia,Butts,25426,POINT (-83.9582206 33.2903551),31.0,58.0
13127,GA,Georgia,Glynn,85568,POINT (-81.4964503 31.2127098),31.0,184.0
13093,GA,Georgia,Dooly,13174,POINT (-83.807167 32.1519954),31.0,65.0
13049,GA,Georgia,Charlton,13430,POINT (-82.1396442 30.7799036),31.0,1159.0
13199,GA,Georgia,Meriwether,21164,POINT (-84.6670579 33.0292666),31.0,193.0
13047,GA,Georgia,Catoosa,67996,POINT (-85.1393851 34.9002118),31.0,60.0
13103,GA,Georgia,Effingham,65765,POINT (-81.3433553 32.361688),31.0,1130.0
13297,GA,Georgia,Walton,96875,POINT (-83.731829 33.7838866),31.0,1614.0
13283,GA,Georgia,Treutlen,6822,POINT (-82.5708819 32.4095857),31.0,1609.0
13201,GA,Georgia,Miller,5622,POINT (-84.7303983 31.1629309),31.0,1468.0
13099,GA,Georgia,Early,10037,POINT (-84.9067225 31.3241906),31.0,1129.0
13233,GA,Georgia,Polk,42840,POINT (-85.1883384 33.9960153),31.0,197.0
13095,GA,Georgia,Dougherty,86477,POINT (-84.20904 31.5325876),31.0,1127.0
13189,GA,Georgia,McDuffie,21162,POINT (-82.4795333 33.4806126),31.0,192.0
13253,GA,Georgia,Seminole,8060,POINT (-84.8676853 30.9339599),31.0,1564.0
13033,GA,Georgia,Burke,22648,POINT (-82.0001638 33.0601805),31.0,1155.0
13097,GA,Georgia,Douglas,147988,POINT (-84.7673139 33.7012421),31.0,1128.0
13287,GA,Georgia,Turner,7882,POINT (-83.6203195 31.7248005),31.0,1610.0
13213,GA,Georgia,Murray,40032,POINT (-84.7379899 34.7970974),31.0,1473.0
13027,GA,Georgia,Brooks,15357,POINT (-83.5819054 30.8229337),31.0,1152.0
13197,GA,Georgia,Marion,8516,POINT (-84.5287354 32.3593118),31.0,1467.0
13125,GA,Georgia,Glascock,2984,POINT (-82.6069126 33.2274908),31.0,183.0
13295,GA,Georgia,Walker,70116,POINT (-85.3054565 34.735802),31.0,204.0
13005,GA,Georgia,Bacon,11036,POINT (-82.4514325 31.5502095),31.0,1143.0
13063,GA,Georgia,Clayton,292646,POINT (-84.3555727 33.5426863),31.0,1164.0
13267,GA,Georgia,Tattnall,25365,POINT (-82.0592081 32.0437683),31.0,1570.0
13211,GA,Georgia,Morgan,19636,POINT (-83.4994346 33.5986957),31.0,1472.0
13207,GA,Georgia,Monroe,28042,POINT (-83.9228373 33.0174037),31.0,1470.0
13179,GA,Georgia,Liberty,63004,POINT (-81.4578709 31.8074582),31.0,1425.0
13001,GA,Georgia,Appling,18325,POINT (-82.2901025 31.739712),31.0,1094.0
13277,GA,Georgia,Tift,40719,POINT (-83.5259307 31.4570027),31.0,202.0
13019,GA,Georgia,Berrien,19408,POINT (-83.2278695 31.2886522),31.0,57.0
13107,GA,Georgia,Emanuel,22507,POINT (-82.2997628 32.5910995),31.0,1132.0
13029,GA,Georgia,Bryan,40755,POINT (-81.4385431 32.0179692),31.0,1153.0
13209,GA,Georgia,Montgomery,9012,POINT (-82.5333487 32.1721081),31.0,1471.0
13303,GA,Georgia,Washington,20150,POINT (-82.7981123 32.9718435),31.0,1617.0
13015,GA,Georgia,Bartow,109426,POINT (-84.8381879 34.2409175),31.0,1147.0
13151,GA,Georgia,Henry,239139,POINT (-84.1540207 33.4529466),31.0,1415.0
13051,GA,Georgia,Chatham,289463,POINT (-81.085184 31.9804037),31.0,1160.0
13161,GA,Georgia,Jeff Davis,15213,POINT (-82.6368248 31.8116153),31.0,1419.0
13009,GA,Georgia,Baldwin,45099,POINT (-83.2554566 33.0594897),31.0,56.0
13117,GA,Georgia,Forsyth,250847,POINT (-84.1274075 34.225143),31.0,1136.0
13243,GA,Georgia,Randolph,6682,POINT (-84.7523108 31.762651),31.0,198.0
12071,FL,Florida,Lee,790767,POINT (-81.9841817 26.5632731),30.0,1113.0
12035,FL,Florida,Flagler,118451,POINT (-81.2862532 29.4748909),30.0,1099.0
12095,FL,Florida,Orange,1404396,POINT (-81.3232839 28.5143906),30.0,1078.0
12119,FL,Florida,Sumter,139018,POINT (-82.0699524 28.7154442),30.0,1088.0
12009,FL,Florida,Brevard,608459,POINT (-80.7003334 28.2983112),30.0,1053.0
12111,FL,Florida,St. Lucie,337186,POINT (-80.4435357 27.3798137),30.0,1084.0
12045,FL,Florida,Gulf,13534,POINT (-85.2720125 29.8592383),30.0,1103.0
12083,FL,Florida,Marion,373513,POINT (-82.0431004 29.2028047),30.0,50.0
12069,FL,Florida,Lake,375492,POINT (-81.7122822 28.7641128),30.0,1112.0
12019,FL,Florida,Clay,221770,POINT (-81.8650364 29.9865835),30.0,42.0
12079,FL,Florida,Madison,18707,POINT (-83.4704159 30.4472325),30.0,1116.0
12001,FL,Florida,Alachua,271218,POINT (-82.357221 29.6757403),30.0,1050.0
12129,FL,Florida,Wakulla,34319,POINT (-84.3591114 30.0913354),30.0,1092.0
12073,FL,Florida,Leon,295460,POINT (-84.2778004 30.4593104),30.0,1114.0
12067,FL,Florida,Lafayette,8482,POINT (-83.1785097 29.9900661),30.0,47.0
12023,FL,Florida,Columbia,72654,POINT (-82.6233712 30.2216509),30.0,1096.0
12047,FL,Florida,Hamilton,14521,POINT (-82.9510714 30.4911868),30.0,1104.0
12039,FL,Florida,Gadsden,45277,POINT (-84.6126072 30.5786866),30.0,1101.0
12031,FL,Florida,Duval,966728,POINT (-81.6481132 30.3352449),30.0,1098.0
12055,FL,Florida,Highlands,106639,POINT (-81.3423534 27.3410799),30.0,46.0
12077,FL,Florida,Liberty,8364,POINT (-84.8685805 30.2598494),30.0,48.0
12115,FL,Florida,Sarasota,443465,POINT (-82.4237137 27.2253265),30.0,1086.0
12109,FL,Florida,St. Johns,278715,POINT (-81.4000404 29.8904875),30.0,1083.0
12086,FL,Florida,Miami-Dade,2707303,POINT (-80.5037495 25.6160085),30.0,1074.0
12007,FL,Florida,Bradford,28593,POINT (-82.1666983 29.9523863),30.0,1052.0
12043,FL,Florida,Glades,14198,POINT (-81.1908197 26.9548102),30.0,1102.0
12089,FL,Florida,Nassau,91113,POINT (-81.7650867 30.6059629),30.0,1075.0
12033,FL,Florida,Escambia,322364,POINT (-87.3203222 30.5299979),30.0,43.0
12049,FL,Florida,Hardee,26822,POINT (-81.8215798 27.4928458),30.0,45.0
12057,FL,Florida,Hillsborough,1497957,POINT (-82.3744173 27.8876095),30.0,1107.0
12041,FL,Florida,Gilchrist,18885,POINT (-82.7958011 29.7234556),30.0,44.0
12107,FL,Florida,Putnam,74815,POINT (-81.7320389 29.5938964),30.0,53.0
12005,FL,Florida,Bay,171322,POINT (-85.5343954 30.1591402),30.0,40.0
12099,FL,Florida,Palm Beach,1507600,POINT (-80.4483542 26.6491257),30.0,52.0
12103,FL,Florida,Pinellas,976802,POINT (-82.7980663 27.9053425),30.0,1081.0
12027,FL,Florida,DeSoto,38520,POINT (-81.8062531 27.1905809),30.0,3104.0
12029,FL,Florida,Dixie,17057,POINT (-83.2362319 29.5526748),30.0,1097.0
12085,FL,Florida,Martin,162088,POINT (-80.3982011 27.0836036),30.0,1117.0
12061,FL,Florida,Indian River,162518,POINT (-80.5747894 27.7005283),30.0,1109.0
12087,FL,Florida,Monroe,73900,POINT (-81.0226025 25.5861198),30.0,51.0
12063,FL,Florida,Jackson,46085,POINT (-85.2088141 30.7892485),30.0,1110.0
12123,FL,Florida,Taylor,21600,POINT (-83.6395729 29.967146),30.0,54.0
12003,FL,Florida,Baker,29566,POINT (-82.3022838 30.3244416),30.0,1051.0
12097,FL,Florida,Osceola,385315,POINT (-81.1393116 28.0590267),30.0,1079.0
12075,FL,Florida,Levy,42214,POINT (-82.831233 29.2718541),30.0,1115.0
12131,FL,Florida,Walton,76648,POINT (-86.162798 30.5712465),30.0,1093.0
12015,FL,Florida,Charlotte,194711,POINT (-82.0036572 26.9063964),30.0,1055.0
